Year,LGAID,OGID,DTID,Offence Count
2020,2,52,4,3
2020,2,52,5,1
2020,2,52,6,22
2020,2,52,8,9
2020,2,52,9,5
2020,2,52,10,1
2020,2,53,7,18
2020,2,55,7,6
2020,2,56,1,2
2020,2,56,4,1
2020,2,56,5,1
2020,2,56,6,1
2020,2,56,10,1
2020,2,57,0,7
2020,2,57,1,126
2020,2,57,2,6
2020,2,57,3,28
2020,2,57,4,9
2020,2,57,5,3
2020,2,57,6,67
2020,2,57,8,13
2020,2,57,9,12
2020,2,57,10,35
2020,2,58,7,3
2020,3,51,8,12
2020,3,52,1,13
2020,3,52,2,8
2020,3,52,3,4
2020,3,52,4,18
2020,3,52,5,13
2020,3,52,6,46
2020,3,52,8,5
2020,3,52,9,3
2020,3,52,10,5
2020,3,53,7,16
2020,3,55,7,21
2020,3,56,1,3
2020,3,56,6,1
2020,3,57,0,8
2020,3,57,1,241
2020,3,57,2,8
2020,3,57,3,23
2020,3,57,4,41
2020,3,57,5,24
2020,3,57,6,150
2020,3,57,8,43
2020,3,57,9,20
2020,3,57,10,139
2020,3,58,7,1
2020,4,51,8,2
2020,4,52,1,9
2020,4,52,2,1
2020,4,52,3,1
2020,4,52,4,1
2020,4,52,6,6
2020,4,53,7,7
2020,4,55,7,1
2020,4,56,1,3
2020,4,57,0,2
2020,4,57,1,58
2020,4,57,2,2
2020,4,57,3,6
2020,4,57,4,2
2020,4,57,6,16
2020,4,57,8,6
2020,4,57,9,2
2020,4,57,10,5
2020,5,52,0,2
2020,5,52,1,14
2020,5,52,2,1
2020,5,52,3,2
2020,5,52,4,8
2020,5,52,5,3
2020,5,52,6,14
2020,5,52,8,4
2020,5,52,9,1
2020,5,53,7,16
2020,5,55,7,24
2020,5,56,0,5
2020,5,56,1,1
2020,5,56,4,4
2020,5,57,0,15
2020,5,57,1,140
2020,5,57,2,8
2020,5,57,3,16
2020,5,57,4,32
2020,5,57,5,4
2020,5,57,6,92
2020,5,57,8,36
2020,5,57,9,9
2020,5,57,10,38
2020,5,58,7,1
2020,6,51,8,1
2020,6,52,0,1
2020,6,52,1,8
2020,6,52,2,4
2020,6,52,3,1
2020,6,52,4,5
2020,6,52,5,2
2020,6,52,6,11
2020,6,52,8,2
2020,6,52,9,1
2020,6,53,7,7
2020,6,55,7,1
2020,6,56,0,1
2020,6,56,1,3
2020,6,56,5,1
2020,6,56,6,1
2020,6,57,0,7
2020,6,57,1,85
2020,6,57,2,7
2020,6,57,3,9
2020,6,57,4,7
2020,6,57,5,4
2020,6,57,6,48
2020,6,57,8,16
2020,6,57,9,5
2020,6,57,10,75
2020,6,58,7,7
2020,7,52,1,1
2020,7,52,4,1
2020,7,52,6,4
2020,7,53,7,7
2020,7,56,1,2
2020,7,56,6,4
2020,7,56,8,1
2020,7,56,10,1
2020,7,57,0,3
2020,7,57,1,39
2020,7,57,2,2
2020,7,57,3,4
2020,7,57,4,2
2020,7,57,5,2
2020,7,57,6,26
2020,7,57,8,3
2020,7,57,9,2
2020,7,57,10,14
2020,8,51,8,2
2020,8,52,0,1
2020,8,52,1,3
2020,8,52,2,5
2020,8,52,3,1
2020,8,52,4,4
2020,8,52,5,4
2020,8,52,6,11
2020,8,52,8,1
2020,8,52,10,1
2020,8,53,7,11
2020,8,55,7,8
2020,8,56,5,1
2020,8,56,6,1
2020,8,57,0,2
2020,8,57,1,96
2020,8,57,2,4
2020,8,57,3,2
2020,8,57,4,10
2020,8,57,5,10
2020,8,57,6,44
2020,8,57,8,17
2020,8,57,9,6
2020,8,57,10,32
2020,9,51,8,1
2020,9,52,0,2
2020,9,52,1,78
2020,9,52,2,10
2020,9,52,3,6
2020,9,52,4,15
2020,9,52,5,33
2020,9,52,6,64
2020,9,52,8,14
2020,9,52,9,4
2020,9,52,10,2
2020,9,53,7,59
2020,9,55,7,14
2020,9,56,0,1
2020,9,56,1,6
2020,9,56,5,3
2020,9,56,6,2
2020,9,56,8,1
2020,9,57,0,21
2020,9,57,1,357
2020,9,57,2,28
2020,9,57,3,43
2020,9,57,4,66
2020,9,57,5,137
2020,9,57,6,269
2020,9,57,8,55
2020,9,57,9,19
2020,9,57,10,198
2020,9,58,7,6
2020,10,52,1,1
2020,10,52,2,1
2020,10,52,3,1
2020,10,52,4,1
2020,10,52,9,3
2020,10,52,10,1
2020,10,53,7,1
2020,10,56,6,1
2020,10,57,0,2
2020,10,57,1,13
2020,10,57,2,9
2020,10,57,3,14
2020,10,57,6,4
2020,10,57,8,18
2020,10,57,9,11
2020,10,57,10,5
2020,11,52,1,5
2020,11,52,3,1
2020,11,52,4,1
2020,11,52,5,1
2020,11,52,6,10
2020,11,53,7,23
2020,11,55,7,2
2020,11,56,6,1
2020,11,56,8,1
2020,11,57,0,1
2020,11,57,1,61
2020,11,57,2,5
2020,11,57,3,3
2020,11,57,4,2
2020,11,57,5,1
2020,11,57,6,41
2020,11,57,8,6
2020,11,57,10,9
2020,12,51,8,1
2020,12,52,0,3
2020,12,52,1,15
2020,12,52,2,2
2020,12,52,3,3
2020,12,52,4,3
2020,12,52,5,1
2020,12,52,6,20
2020,12,52,8,3
2020,12,52,9,1
2020,12,52,10,5
2020,12,53,7,23
2020,12,55,7,12
2020,12,56,1,2
2020,12,56,2,1
2020,12,56,6,1
2020,12,56,9,1
2020,12,56,10,2
2020,12,57,0,11
2020,12,57,1,154
2020,12,57,2,4
2020,12,57,3,9
2020,12,57,4,37
2020,12,57,5,2
2020,12,57,6,69
2020,12,57,8,21
2020,12,57,9,9
2020,12,57,10,61
2020,13,51,8,1
2020,13,52,0,1
2020,13,52,1,50
2020,13,52,2,9
2020,13,52,3,12
2020,13,52,4,29
2020,13,52,5,5
2020,13,52,6,67
2020,13,52,8,12
2020,13,52,9,2
2020,13,52,10,1
2020,13,53,7,48
2020,13,55,7,40
2020,13,56,1,7
2020,13,56,4,2
2020,13,56,6,1
2020,13,56,8,3
2020,13,56,10,1
2020,13,57,0,40
2020,13,57,1,755
2020,13,57,2,36
2020,13,57,3,41
2020,13,57,4,94
2020,13,57,5,19
2020,13,57,6,288
2020,13,57,8,109
2020,13,57,9,36
2020,13,57,10,246
2020,13,58,7,3
2020,14,52,1,7
2020,14,52,3,2
2020,14,52,4,1
2020,14,52,6,4
2020,14,52,8,1
2020,14,53,7,8
2020,14,55,7,1
2020,14,56,1,1
2020,14,57,1,55
2020,14,57,4,1
2020,14,57,5,1
2020,14,57,6,12
2020,14,57,8,1
2020,14,57,9,1
2020,14,57,10,7
2020,15,52,1,6
2020,15,52,3,1
2020,15,52,6,14
2020,15,52,8,1
2020,15,53,7,3
2020,15,55,7,2
2020,15,56,6,3
2020,15,56,10,1
2020,15,57,0,5
2020,15,57,1,67
2020,15,57,2,2
2020,15,57,3,5
2020,15,57,4,2
2020,15,57,5,1
2020,15,57,6,24
2020,15,57,8,12
2020,15,57,9,3
2020,15,57,10,19
2020,16,52,1,4
2020,16,52,6,2
2020,16,53,7,3
2020,16,56,1,2
2020,16,57,1,13
2020,16,57,3,1
2020,16,57,6,2
2020,16,57,10,3
2020,17,52,0,1
2020,17,52,1,32
2020,17,52,2,12
2020,17,52,3,8
2020,17,52,4,20
2020,17,52,5,16
2020,17,52,6,65
2020,17,52,8,6
2020,17,52,9,1
2020,17,52,10,3
2020,17,53,7,23
2020,17,55,7,55
2020,17,56,0,4
2020,17,56,1,5
2020,17,56,10,1
2020,17,57,0,23
2020,17,57,1,453
2020,17,57,2,23
2020,17,57,3,25
2020,17,57,4,62
2020,17,57,5,21
2020,17,57,6,307
2020,17,57,8,47
2020,17,57,9,12
2020,17,57,10,190
2020,17,58,7,1
2020,18,51,8,3
2020,18,52,0,2
2020,18,52,1,16
2020,18,52,3,1
2020,18,52,4,1
2020,18,52,5,1
2020,18,52,6,17
2020,18,52,8,10
2020,18,53,7,20
2020,18,55,7,1
2020,18,56,0,1
2020,18,56,1,4
2020,18,56,3,1
2020,18,56,5,1
2020,18,56,6,4
2020,18,56,8,1
2020,18,57,0,9
2020,18,57,1,164
2020,18,57,3,8
2020,18,57,4,5
2020,18,57,5,6
2020,18,57,6,73
2020,18,57,8,24
2020,18,57,9,2
2020,18,57,10,24
2020,19,52,0,1
2020,19,52,1,27
2020,19,52,2,7
2020,19,52,3,8
2020,19,52,4,25
2020,19,52,5,4
2020,19,52,6,66
2020,19,52,8,19
2020,19,52,9,3
2020,19,52,10,3
2020,19,53,7,24
2020,19,55,7,42
2020,19,56,0,1
2020,19,56,1,2
2020,19,56,2,1
2020,19,56,4,2
2020,19,56,5,2
2020,19,56,6,5
2020,19,56,8,1
2020,19,56,10,1
2020,19,57,0,14
2020,19,57,1,346
2020,19,57,2,18
2020,19,57,3,44
2020,19,57,4,79
2020,19,57,5,12
2020,19,57,6,283
2020,19,57,8,73
2020,19,57,9,29
2020,19,57,10,187
2020,20,52,0,1
2020,20,52,1,2
2020,20,52,4,1
2020,20,52,6,11
2020,20,52,8,1
2020,20,53,7,11
2020,20,56,0,1
2020,20,56,1,1
2020,20,57,0,1
2020,20,57,1,29
2020,20,57,3,5
2020,20,57,4,7
2020,20,57,6,17
2020,20,57,8,2
2020,20,57,10,3
2020,21,51,8,5
2020,21,52,1,14
2020,21,52,2,9
2020,21,52,3,3
2020,21,52,4,2
2020,21,52,5,2
2020,21,52,6,17
2020,21,52,8,2
2020,21,52,9,1
2020,21,52,10,4
2020,21,53,7,10
2020,21,55,7,10
2020,21,56,1,2
2020,21,57,0,5
2020,21,57,1,114
2020,21,57,2,9
2020,21,57,3,11
2020,21,57,4,11
2020,21,57,5,4
2020,21,57,6,54
2020,21,57,8,27
2020,21,57,9,12
2020,21,57,10,76
2020,21,58,7,1
2020,22,51,8,1
2020,22,52,0,1
2020,22,52,1,6
2020,22,52,3,2
2020,22,52,4,1
2020,22,52,5,4
2020,22,52,6,4
2020,22,53,7,15
2020,22,55,7,1
2020,22,56,0,3
2020,22,56,1,1
2020,22,56,3,1
2020,22,56,6,4
2020,22,57,0,2
2020,22,57,1,38
2020,22,57,2,1
2020,22,57,3,2
2020,22,57,4,1
2020,22,57,5,1
2020,22,57,6,19
2020,22,57,8,1
2020,22,57,10,17
2020,23,52,1,1
2020,23,52,3,1
2020,23,52,6,1
2020,23,52,8,1
2020,23,53,7,3
2020,23,57,0,1
2020,23,57,1,6
2020,23,57,2,1
2020,23,57,4,3
2020,23,57,6,3
2020,24,51,8,4
2020,24,52,0,1
2020,24,52,1,29
2020,24,52,2,3
2020,24,52,3,8
2020,24,52,4,17
2020,24,52,6,40
2020,24,52,8,14
2020,24,52,10,4
2020,24,53,7,16
2020,24,55,7,10
2020,24,56,0,4
2020,24,56,1,9
2020,24,56,4,1
2020,24,56,5,1
2020,24,56,6,9
2020,24,56,10,2
2020,24,57,0,11
2020,24,57,1,173
2020,24,57,2,9
2020,24,57,3,18
2020,24,57,4,44
2020,24,57,5,4
2020,24,57,6,103
2020,24,57,8,34
2020,24,57,9,6
2020,24,57,10,88
2020,25,51,8,3
2020,25,52,0,5
2020,25,52,1,42
2020,25,52,2,18
2020,25,52,3,8
2020,25,52,4,13
2020,25,52,5,18
2020,25,52,6,50
2020,25,52,8,6
2020,25,52,9,2
2020,25,52,10,2
2020,25,53,7,49
2020,25,55,7,30
2020,25,56,0,2
2020,25,56,1,3
2020,25,56,5,3
2020,25,56,6,2
2020,25,57,0,34
2020,25,57,1,479
2020,25,57,2,21
2020,25,57,3,34
2020,25,57,4,45
2020,25,57,5,122
2020,25,57,6,291
2020,25,57,8,74
2020,25,57,9,18
2020,25,57,10,177
2020,26,51,8,9
2020,26,52,0,11
2020,26,52,1,45
2020,26,52,2,9
2020,26,52,3,15
2020,26,52,4,20
2020,26,52,5,4
2020,26,52,6,80
2020,26,52,8,13
2020,26,52,9,3
2020,26,52,10,1
2020,26,53,7,33
2020,26,55,7,19
2020,26,56,0,4
2020,26,56,1,6
2020,26,56,5,1
2020,26,56,6,6
2020,26,56,8,1
2020,26,57,0,45
2020,26,57,1,442
2020,26,57,2,23
2020,26,57,3,44
2020,26,57,4,71
2020,26,57,5,22
2020,26,57,6,273
2020,26,57,8,78
2020,26,57,9,24
2020,26,57,10,237
2020,26,58,7,5
2020,27,52,0,3
2020,27,52,1,18
2020,27,52,2,2
2020,27,52,3,2
2020,27,52,4,6
2020,27,52,6,30
2020,27,52,8,1
2020,27,53,7,18
2020,27,55,7,13
2020,27,56,0,3
2020,27,56,1,12
2020,27,56,2,1
2020,27,56,3,3
2020,27,56,6,10
2020,27,56,9,1
2020,27,57,0,4
2020,27,57,1,205
2020,27,57,2,3
2020,27,57,3,15
2020,27,57,4,13
2020,27,57,6,128
2020,27,57,8,11
2020,27,57,9,3
2020,27,57,10,42
2020,27,58,7,2
2020,28,52,1,2
2020,28,56,1,1
2020,28,57,1,7
2020,28,57,6,3
2020,28,57,8,2
2020,28,57,10,1
2020,29,52,1,1
2020,29,52,2,1
2020,29,53,7,2
2020,29,57,0,1
2020,29,57,1,8
2020,29,57,6,5
2020,29,57,8,1
2020,29,57,10,1
2020,30,52,0,4
2020,30,52,1,15
2020,30,52,2,9
2020,30,52,3,5
2020,30,52,4,6
2020,30,52,5,4
2020,30,52,6,18
2020,30,52,8,14
2020,30,52,9,6
2020,30,52,10,1
2020,30,53,7,12
2020,30,55,7,4
2020,30,56,1,1
2020,30,56,4,1
2020,30,56,5,1
2020,30,56,6,2
2020,30,57,0,5
2020,30,57,1,140
2020,30,57,2,7
2020,30,57,3,12
2020,30,57,4,16
2020,30,57,5,5
2020,30,57,6,53
2020,30,57,8,18
2020,30,57,9,3
2020,30,57,10,42
2020,30,58,7,2
2020,31,52,1,9
2020,31,52,3,1
2020,31,52,4,1
2020,31,52,6,7
2020,31,52,8,2
2020,31,53,7,6
2020,31,56,1,2
2020,31,56,6,2
2020,31,57,0,4
2020,31,57,1,62
2020,31,57,2,2
2020,31,57,3,1
2020,31,57,4,1
2020,31,57,6,27
2020,31,57,8,1
2020,31,57,9,1
2020,31,57,10,18
2020,32,51,8,2
2020,32,52,0,4
2020,32,52,1,42
2020,32,52,2,62
2020,32,52,3,27
2020,32,52,4,19
2020,32,52,5,1
2020,32,52,6,89
2020,32,52,8,31
2020,32,52,9,1
2020,32,52,10,5
2020,32,53,7,63
2020,32,55,7,42
2020,32,56,1,11
2020,32,56,4,1
2020,32,56,6,2
2020,32,56,10,1
2020,32,57,0,24
2020,32,57,1,503
2020,32,57,2,55
2020,32,57,3,28
2020,32,57,4,84
2020,32,57,5,12
2020,32,57,6,313
2020,32,57,8,72
2020,32,57,9,26
2020,32,57,10,187
2020,32,58,7,2
2020,33,52,6,3
2020,33,53,7,1
2020,33,56,1,3
2020,33,56,6,1
2020,33,57,0,1
2020,33,57,1,13
2020,33,57,2,2
2020,33,57,5,1
2020,33,57,6,3
2020,33,57,8,4
2020,33,57,9,2
2020,33,57,10,1
2020,35,52,0,4
2020,35,52,1,34
2020,35,52,2,9
2020,35,52,3,5
2020,35,52,4,10
2020,35,52,5,8
2020,35,52,6,32
2020,35,52,8,1
2020,35,52,9,5
2020,35,52,10,6
2020,35,53,7,17
2020,35,55,7,19
2020,35,56,0,1
2020,35,56,1,6
2020,35,56,3,1
2020,35,56,4,1
2020,35,56,6,5
2020,35,56,8,2
2020,35,56,10,1
2020,35,57,0,14
2020,35,57,1,179
2020,35,57,2,8
2020,35,57,3,17
2020,35,57,4,45
2020,35,57,5,16
2020,35,57,6,157
2020,35,57,8,41
2020,35,57,9,16
2020,35,57,10,141
2020,36,51,8,1
2020,36,51,9,2
2020,36,52,0,4
2020,36,52,1,40
2020,36,52,2,16
2020,36,52,3,14
2020,36,52,4,31
2020,36,52,5,3
2020,36,52,6,60
2020,36,52,8,4
2020,36,52,9,3
2020,36,52,10,7
2020,36,53,7,26
2020,36,55,7,48
2020,36,56,1,3
2020,36,56,4,1
2020,36,56,5,2
2020,36,56,9,1
2020,36,57,0,18
2020,36,57,1,318
2020,36,57,2,33
2020,36,57,3,52
2020,36,57,4,58
2020,36,57,5,27
2020,36,57,6,257
2020,36,57,8,65
2020,36,57,9,36
2020,36,57,10,220
2020,37,51,8,10
2020,37,52,0,4
2020,37,52,1,37
2020,37,52,2,4
2020,37,52,3,4
2020,37,52,4,23
2020,37,52,5,10
2020,37,52,6,52
2020,37,52,8,6
2020,37,52,9,1
2020,37,52,10,4
2020,37,53,7,30
2020,37,55,7,17
2020,37,56,0,8
2020,37,56,1,26
2020,37,56,4,2
2020,37,56,5,2
2020,37,56,6,12
2020,37,56,8,4
2020,37,56,9,1
2020,37,56,10,2
2020,37,57,0,17
2020,37,57,1,351
2020,37,57,2,13
2020,37,57,3,19
2020,37,57,4,79
2020,37,57,5,27
2020,37,57,6,199
2020,37,57,8,52
2020,37,57,9,9
2020,37,57,10,106
2020,37,58,7,1
2020,38,52,1,1
2020,38,52,6,4
2020,38,53,7,2
2020,38,56,0,1
2020,38,56,1,1
2020,38,57,1,5
2020,38,57,6,3
2020,39,51,8,2
2020,39,52,0,1
2020,39,52,1,7
2020,39,52,2,1
2020,39,52,4,5
2020,39,52,5,1
2020,39,52,6,5
2020,39,52,8,1
2020,39,53,7,17
2020,39,55,7,1
2020,39,56,1,2
2020,39,56,6,2
2020,39,57,0,7
2020,39,57,1,91
2020,39,57,2,2
2020,39,57,3,11
2020,39,57,4,14
2020,39,57,5,1
2020,39,57,6,40
2020,39,57,8,7
2020,39,57,9,2
2020,39,57,10,21
2020,39,58,7,1
2020,40,51,8,1
2020,40,52,1,7
2020,40,52,2,2
2020,40,52,3,1
2020,40,52,4,4
2020,40,52,5,1
2020,40,52,6,9
2020,40,52,8,4
2020,40,52,9,1
2020,40,52,10,1
2020,40,53,7,20
2020,40,55,7,3
2020,40,56,1,1
2020,40,57,0,2
2020,40,57,1,62
2020,40,57,2,9
2020,40,57,3,5
2020,40,57,4,16
2020,40,57,5,8
2020,40,57,6,36
2020,40,57,8,11
2020,40,57,9,5
2020,40,57,10,37
2020,41,52,1,2
2020,41,52,2,1
2020,41,52,3,1
2020,41,52,6,2
2020,41,53,7,6
2020,41,56,0,1
2020,41,57,1,10
2020,41,57,2,1
2020,41,57,6,7
2020,41,57,9,2
2020,41,57,10,3
2020,42,52,1,7
2020,42,52,2,7
2020,42,52,3,3
2020,42,52,4,9
2020,42,52,5,22
2020,42,52,6,30
2020,42,52,8,1
2020,42,52,9,1
2020,42,52,10,1
2020,42,53,7,8
2020,42,55,7,15
2020,42,56,6,2
2020,42,57,0,7
2020,42,57,1,148
2020,42,57,2,12
2020,42,57,3,14
2020,42,57,4,20
2020,42,57,5,38
2020,42,57,6,95
2020,42,57,8,23
2020,42,57,9,6
2020,42,57,10,94
2020,42,58,7,1
2020,43,51,8,1
2020,43,52,0,2
2020,43,52,1,22
2020,43,52,2,5
2020,43,52,3,5
2020,43,52,4,13
2020,43,52,5,9
2020,43,52,6,31
2020,43,52,8,1
2020,43,52,9,4
2020,43,52,10,4
2020,43,53,7,23
2020,43,55,7,21
2020,43,56,0,2
2020,43,56,1,1
2020,43,56,2,1
2020,43,56,4,2
2020,43,56,5,1
2020,43,56,6,3
2020,43,57,0,10
2020,43,57,1,164
2020,43,57,2,16
2020,43,57,3,20
2020,43,57,4,35
2020,43,57,5,21
2020,43,57,6,134
2020,43,57,8,38
2020,43,57,9,17
2020,43,57,10,120
2020,44,51,8,4
2020,44,52,0,11
2020,44,52,1,36
2020,44,52,2,52
2020,44,52,3,42
2020,44,52,4,71
2020,44,52,5,33
2020,44,52,6,122
2020,44,52,8,48
2020,44,52,9,19
2020,44,52,10,15
2020,44,53,7,3
2020,44,55,7,65
2020,44,56,0,2
2020,44,56,1,6
2020,44,56,5,4
2020,44,56,6,4
2020,44,56,8,2
2020,44,56,10,1
2020,44,57,0,56
2020,44,57,1,703
2020,44,57,2,116
2020,44,57,3,122
2020,44,57,4,177
2020,44,57,5,102
2020,44,57,6,694
2020,44,57,8,190
2020,44,57,9,60
2020,44,57,10,509
2020,44,58,7,6
2020,45,51,8,2
2020,45,52,0,2
2020,45,52,1,26
2020,45,52,2,6
2020,45,52,3,6
2020,45,52,4,11
2020,45,52,5,3
2020,45,52,6,29
2020,45,52,8,2
2020,45,52,10,5
2020,45,53,7,44
2020,45,55,7,12
2020,45,56,0,1
2020,45,56,1,2
2020,45,56,4,1
2020,45,56,8,3
2020,45,57,0,11
2020,45,57,1,269
2020,45,57,2,12
2020,45,57,3,24
2020,45,57,4,33
2020,45,57,5,11
2020,45,57,6,156
2020,45,57,8,28
2020,45,57,9,15
2020,45,57,10,89
2020,46,52,0,1
2020,46,52,1,19
2020,46,52,2,8
2020,46,52,3,3
2020,46,52,4,14
2020,46,52,5,8
2020,46,52,6,39
2020,46,52,8,3
2020,46,52,9,1
2020,46,52,10,2
2020,46,53,7,18
2020,46,55,7,12
2020,46,56,1,6
2020,46,56,2,1
2020,46,56,6,1
2020,46,56,8,1
2020,46,57,0,13
2020,46,57,1,261
2020,46,57,2,25
2020,46,57,3,16
2020,46,57,4,39
2020,46,57,5,13
2020,46,57,6,146
2020,46,57,8,37
2020,46,57,9,13
2020,46,57,10,126
2020,46,58,7,2
2020,47,52,0,2
2020,47,52,1,25
2020,47,52,2,1
2020,47,52,3,5
2020,47,52,5,1
2020,47,52,6,28
2020,47,52,8,24
2020,47,52,10,5
2020,47,53,7,26
2020,47,56,0,1
2020,47,56,1,4
2020,47,56,6,1
2020,47,56,8,1
2020,47,57,0,4
2020,47,57,1,222
2020,47,57,2,7
2020,47,57,3,15
2020,47,57,4,1
2020,47,57,5,12
2020,47,57,6,140
2020,47,57,8,50
2020,47,57,9,9
2020,47,57,10,87
2020,47,58,7,1
2020,48,51,8,2
2020,48,52,0,1
2020,48,52,1,7
2020,48,52,2,2
2020,48,52,3,2
2020,48,52,4,11
2020,48,52,6,25
2020,48,53,7,13
2020,48,55,7,1
2020,48,56,1,3
2020,48,56,3,1
2020,48,57,0,14
2020,48,57,1,151
2020,48,57,2,4
2020,48,57,3,12
2020,48,57,4,23
2020,48,57,5,3
2020,48,57,6,90
2020,48,57,8,21
2020,48,57,9,5
2020,48,57,10,21
2020,48,58,7,1
2020,49,51,8,3
2020,49,52,1,7
2020,49,52,2,1
2020,49,52,3,1
2020,49,52,4,6
2020,49,52,6,12
2020,49,52,8,1
2020,49,53,7,11
2020,49,55,7,2
2020,49,56,6,3
2020,49,57,0,2
2020,49,57,1,57
2020,49,57,2,3
2020,49,57,3,6
2020,49,57,6,25
2020,49,57,8,5
2020,49,57,9,2
2020,49,57,10,11
2020,50,51,8,2
2020,50,52,0,5
2020,50,52,1,16
2020,50,52,2,4
2020,50,52,3,3
2020,50,52,4,8
2020,50,52,5,9
2020,50,52,6,21
2020,50,52,8,3
2020,50,52,9,2
2020,50,52,10,4
2020,50,53,7,33
2020,50,55,7,23
2020,50,56,0,1
2020,50,56,1,2
2020,50,56,6,1
2020,50,57,0,13
2020,50,57,1,212
2020,50,57,2,16
2020,50,57,3,22
2020,50,57,4,47
2020,50,57,5,29
2020,50,57,6,153
2020,50,57,8,53
2020,50,57,9,15
2020,50,57,10,118
2020,50,58,7,3
2020,51,52,0,3
2020,51,52,1,8
2020,51,52,2,8
2020,51,52,3,8
2020,51,52,4,13
2020,51,52,5,1
2020,51,52,6,28
2020,51,52,8,2
2020,51,52,9,2
2020,51,53,7,13
2020,51,55,7,19
2020,51,56,8,1
2020,51,57,0,10
2020,51,57,1,177
2020,51,57,2,13
2020,51,57,3,21
2020,51,57,4,29
2020,51,57,5,13
2020,51,57,6,92
2020,51,57,8,36
2020,51,57,9,11
2020,51,57,10,75
2020,52,52,0,1
2020,52,52,1,5
2020,52,52,4,3
2020,52,52,6,3
2020,52,52,8,1
2020,52,52,9,1
2020,52,53,7,10
2020,52,55,7,1
2020,52,56,1,1
2020,52,57,0,5
2020,52,57,1,62
2020,52,57,2,2
2020,52,57,3,7
2020,52,57,4,16
2020,52,57,5,1
2020,52,57,6,46
2020,52,57,8,6
2020,52,57,9,4
2020,52,57,10,18
2020,53,52,0,1
2020,53,52,1,17
2020,53,52,2,6
2020,53,52,3,8
2020,53,52,4,20
2020,53,52,6,34
2020,53,52,8,5
2020,53,52,9,3
2020,53,52,10,1
2020,53,53,7,33
2020,53,55,7,24
2020,53,56,0,1
2020,53,56,1,6
2020,53,56,4,2
2020,53,56,6,4
2020,53,56,9,1
2020,53,57,0,13
2020,53,57,1,284
2020,53,57,2,26
2020,53,57,3,28
2020,53,57,4,53
2020,53,57,5,6
2020,53,57,6,172
2020,53,57,8,38
2020,53,57,9,19
2020,53,57,10,134
2020,53,58,7,6
2020,54,52,1,3
2020,54,52,3,1
2020,54,52,5,1
2020,54,52,6,3
2020,54,53,7,4
2020,54,56,1,3
2020,54,56,5,1
2020,54,56,6,1
2020,54,57,0,1
2020,54,57,1,37
2020,54,57,3,4
2020,54,57,4,3
2020,54,57,5,1
2020,54,57,6,10
2020,54,57,8,3
2020,54,57,9,7
2020,54,57,10,5
2020,55,52,1,2
2020,55,52,3,3
2020,55,52,6,3
2020,55,53,7,1
2020,55,55,7,1
2020,55,56,1,2
2020,55,56,6,1
2020,55,57,1,13
2020,55,57,2,1
2020,55,57,3,1
2020,55,57,6,4
2020,55,57,8,2
2020,55,57,10,2
2020,56,51,8,1
2020,56,52,1,3
2020,56,52,2,1
2020,56,52,3,1
2020,56,52,6,6
2020,56,53,7,6
2020,56,56,0,1
2020,56,56,1,1
2020,56,57,1,31
2020,56,57,2,1
2020,56,57,4,1
2020,56,57,6,9
2020,56,57,9,2
2020,56,57,10,2
2020,57,51,8,1
2020,57,52,0,1
2020,57,52,1,9
2020,57,52,2,1
2020,57,52,5,1
2020,57,52,6,7
2020,57,52,9,1
2020,57,53,7,7
2020,57,55,7,3
2020,57,56,6,1
2020,57,57,0,8
2020,57,57,1,47
2020,57,57,2,1
2020,57,57,3,7
2020,57,57,4,3
2020,57,57,5,4
2020,57,57,6,22
2020,57,57,8,9
2020,57,57,9,3
2020,57,57,10,16
2020,57,58,7,2
2020,58,52,1,3
2020,58,52,2,1
2020,58,52,3,1
2020,58,52,4,1
2020,58,52,5,3
2020,58,52,6,12
2020,58,53,7,5
2020,58,56,0,3
2020,58,56,1,2
2020,58,56,3,1
2020,58,57,0,1
2020,58,57,1,56
2020,58,57,2,1
2020,58,57,3,10
2020,58,57,4,1
2020,58,57,5,3
2020,58,57,6,14
2020,58,57,8,6
2020,58,57,9,4
2020,58,57,10,30
2020,59,51,9,7
2020,59,52,0,4
2020,59,52,1,26
2020,59,52,2,48
2020,59,52,3,18
2020,59,52,4,32
2020,59,52,5,16
2020,59,52,6,76
2020,59,52,8,10
2020,59,52,9,12
2020,59,52,10,6
2020,59,53,7,2
2020,59,55,7,18
2020,59,56,1,1
2020,59,56,8,1
2020,59,57,0,21
2020,59,57,1,200
2020,59,57,2,44
2020,59,57,3,35
2020,59,57,4,49
2020,59,57,5,29
2020,59,57,6,183
2020,59,57,8,51
2020,59,57,9,15
2020,59,57,10,194
2020,60,53,7,3
2020,60,56,1,1
2020,60,57,0,1
2020,60,57,1,4
2020,60,57,2,1
2020,60,57,6,1
2020,60,57,8,1
2020,60,57,9,1
2020,61,57,1,2
2020,61,57,6,1
2020,62,52,1,3
2020,62,52,5,1
2020,62,52,6,2
2020,62,53,7,4
2020,62,56,1,1
2020,62,56,6,1
2020,62,57,0,1
2020,62,57,1,20
2020,62,57,2,1
2020,62,57,3,2
2020,62,57,4,3
2020,62,57,6,10
2020,62,57,8,4
2020,62,57,9,2
2020,62,57,10,3
2020,63,52,0,3
2020,63,52,1,11
2020,63,52,2,2
2020,63,52,3,9
2020,63,52,5,1
2020,63,52,6,12
2020,63,52,9,3
2020,63,53,7,11
