Year,LGAID,OSGID,Offence Count,"PSA Rate per 100,000 population","LGA Rate per 100,000 population"
2019,0,36,85,65.1,65.1
2019,0,38,495,379.0,379.0
2019,0,39,15,11.5,11.5
2019,0,42,6,4.6,4.6
2019,0,45,79,60.5,60.5
2019,0,46,27,20.7,20.7
2019,0,48,12,9.2,9.2
2019,0,49,3,2.3,2.3
2019,0,50,512,392.0,392.0
2019,0,52,80,61.3,61.3
2019,0,53,218,166.9,166.9
2019,0,54,7,5.4,5.4
2019,0,55,9,6.9,6.9
2019,0,56,25,19.1,19.1
2019,0,57,25,19.1,19.1
2019,0,58,5,3.8,3.8
2019,0,59,29,22.2,22.2
2019,0,61,1,0.8,0.8
2019,0,62,5,3.8,3.8
2019,0,63,1,0.8,0.8
2019,0,65,59,45.2,45.2
2019,0,66,3,2.3,2.3
2019,0,69,1,0.8,0.8
2019,0,72,1,0.8,0.8
2019,0,74,113,86.5,86.5
2019,0,75,10,7.7,7.7
2019,0,76,25,19.1,19.1
2019,0,77,10,7.7,7.7
2019,0,78,836,640.1,640.1
2019,0,79,110,84.2,84.2
2019,0,80,856,655.4,655.4
2019,0,81,112,85.8,85.8
2019,0,89,4,3.1,3.1
2019,0,102,2,1.5,1.5
2019,0,103,4,3.1,3.1
2019,0,105,2,1.5,1.5
2019,15,107,2,3.0,5.3
2019,15,0,78,115.8,208.3
2019,15,1,27,40.1,72.1
2019,15,2,11,16.3,29.4
2019,15,3,103,152.9,275.1
2019,15,4,41,60.9,109.5
2019,15,108,103,152.9,275.1
2019,15,110,1,1.5,2.7
2019,15,5,3,4.5,8.0
2019,15,7,16,23.8,42.7
2019,15,8,10,14.8,26.7
2019,15,9,21,31.2,56.1
2019,15,10,5,7.4,13.4
2019,15,11,39,57.9,104.2
2019,15,12,16,23.8,42.7
2019,15,16,15,22.3,40.1
2019,15,17,11,16.3,29.4
2019,15,19,9,13.4,24.0
2019,15,20,225,334.0,601.0
2019,15,21,21,31.2,56.1
2019,15,22,2,3.0,5.3
2019,15,23,10,14.8,26.7
2019,15,24,1,1.5,2.7
2019,15,26,131,194.5,349.9
2019,15,27,46,68.3,122.9
2019,15,29,51,75.7,136.2
2019,15,30,137,203.4,365.9
